                Kasamba,,"1,449","1,445","2,894",634,22.2
                Kizibawo,,"2,253","2,218","4,471","1,002",23.9
                Namilyango,,"2,517","2,341","4,858","1,072",20.4
,,,,,,
Kalwana Sub Co unty,,"16,812","16,328","33,140","7,351",22.4
                Bweyon gedde,,"2,990","2,839","5,829","1,363",18.9
                Ddalam ba,,"1,871","1,826","3,697",854,21.7
                Kassaa zi,,"1,941","1,927","3,868",888,25.8
                Kikand wa,,"2,593","2,515","5,108","1,082",23.7
                Kyabala nzi,,"1,179","1,179","2,358",515,24.1
                Lwabaz za,,"1,456","1,459","2,915",619,22.5
                Mayirikit i,,"2,424","2,280","4,704","1,071",17.6
                Nakatee te,,"2,358","2,303","4,661",959,28.3
,,,,,,
Kassanda Sub C ounty,,"22,030","21,827","43,857","10,060",25.6
                Binikira,,770,859,"1,629",337,27.3
                Kamuli,,"1,091","1,080","2,171",502,23.9
                Kasamb ya,,962,890,"1,852",413,21.8
                Kassan da Town Board,,"3,622","3,646","7,268","1,960",29.2
                Kitongo,,"1,274","1,195","2,469",578,25.3
                Kyanika,,"1,956","1,970","3,926",829,21.5
                Kyoga,,"1,216","1,225","2,441",531,25.8
                Lusaba,,741,674,"1,415",328,28.4
                Lwantal e,,"1,337","1,404","2,741",599,23.4
                Maggwa,,"1,532","1,404","2,936",644,23.8
                Manyog aseka,,737,674,"1,411",317,21.8
                Nabugo ndo,,"1,295","1,339","2,634",568,26.8
                Namab aale,,"1,536","1,586","3,122",654,26.1
                Namirin ga,,"2,535","2,539","5,074","1,153",28
                Kamuli Njagala,,"1,426","1,342","2,768",647,22.3
,,,,,,
Kiganda Sub County,,"19,359","18,868","38,227","8,635",26.8
                Kamusenene,,"1,689","1,674","3,363",698,30.4
                Kasambya,,851,798,"1,649",361,22.7
                Kawungeera,,"2,660","2,833","5,493","1,331",28.5
                Kayunga,,"4,228","4,361","8,589","2,093",27.3
                Kigalama,,"1,985","1,728","3,713",810,23.7
                Kijjomanyi,,"2,708","2,590","5,298","1,119",27.8
                Kinoni,,"1,477","1,407","2,884",592,26.2
                Musozi,,"1,070",853,"1,923",435,24.8
                Nsozing a,,"2,691","2,624","5,315","1,196",25.6
,,,,,,
Kitumbi Sub Cou nty,,"31,161","27,550","58,711","11,270",19.2
                Bucooc o,,682,714,"1,396",277,18.8
                Bulinim ula,,"2,026","2,134","4,160",958,19.8
                Busereg enyu,,"1,629","1,629","3,258",678,18.7
                Kalagal a,,"1,783","1,592","3,375",621,24.6
                Kamuse nene,,"1,474","1,559","3,033",725,16.8
                Kiguude,,"1,826","1,399","3,225",645,18.9
                Kijuna,,"1,418","1,361","2,779",631,27.6
                Kiryajjo byo,,661,614,"1,275",237,16.5
                Kisiita,,"1,321","1,179","2,500",512,14.1
                Kitumbi,,"2,773","2,671","5,444","1,251",16.6
                Kiziika,,"1,746","1,567","3,313",811,15.4
                Kyamuli nga,,"1,462","1,331","2,793",586,24.6
                Kyato,,"1,993","1,733","3,726",802,15
                Lugingi,,"6,154","4,252","10,406",696,20.3
                Mbirizi,,"2,382","2,087","4,469",998,22.9
                Mundad de,,"1,831","1,728","3,559",842,17
,,,,,,
Makokoto Sub C ounty,,"4,018","3,963","7,981","1,795",23.8
                Bbira,,851,865,"1,716",343,19.2
                Bulyam bidde,,795,669,"1,464",347,21.9
                Kawasa,,571,600,"1,171",247,22.3
                Kyabakadde,,588,548,"1,136",303,25.7
                Makokoto,,851,872,"1,723",373,25.7
                Namakonkome,,362,409,771,182,30.8
,,,,,,
Manyogaseka Su b County,,"6,353","5,381","11,734","2,323",20.3
                Ndeeba,,627,554,"1,181",257,20.2
                Kawaa wa,,586,496,"1,082",226,23.5
                Kiteredd e,,"1,105",786,"1,891",322,18.6
                Kyabayi ma,,"1,053",904,"1,957",382,18.6
                Kyayi,,472,358,830,164,12.2
                Lutunku,,866,670,"1,536",378,13.2
                Manyog aseka,,983,999,"1,982",380,27.6
                Myaliro,,661,614,"1,275",214,28.5
,,,,,,
Myanzi Sub Cou nty,,"10,879","10,592","21,471","5,051",27.1
                Kampiri,,"2,579","2,525","5,104","1,047",27.7
                Kasaan a,,"2,482","2,391","4,873","1,156",22.3
                Kigalam a,,"2,280","2,265","4,545","1,144",29.9
                Myanzi,,"3,538","3,411","6,949","1,704",28.2
,,,,,,
Nalutuntu Sub C ounty,,"12,779","12,535","25,314","5,490",28.5
                Ggamb wa,,"2,920","3,007","5,927","1,326",29.1
                Nalutunt u,,"3,858","3,707","7,565","1,659",29.7
                Kyakate be,,"2,630","2,503","5,133","1,131",27.9
                Kyanam ugera,,"3,371","3,318","6,689","1,374",27.1
,,,,,,
,,"51,590","51,883","103,473","23,811",25.1
Eastern Division,,"13,638","14,066","27,704","6,423",27.9
                Kanseer a,,"2,394","2,299","4,693","1,175",22.2
                Kasaan a,,"5,066","5,580","10,646","2,076",32.5
                Kakindu,,"1,365","1,353","2,718",681,27
                Kaweeri,,"1,747","1,796","3,543",863,27.3
                Kyaterekera,,"1,381","1,391","2,772",770,30.4
                Kawumulwa,,"1,685","1,647","3,332",858,23.8
,,,,,,
 Western Divisio n,,"14,667","13,946","28,613","7,027",23.8
                Biwanga,,"1,546","1,571","3,117",725,25.7
                Kasenyi  Caltex,,"2,711","2,346","5,057","1,328",20.6
                Katogo,,"1,835","2,020","3,855","1,178",32.5
                Kayinja,,"1,328","1,347","2,675",619,21.3
                Mijunwa,,"1,646","1,612","3,258",792,23.9
                Nabikak ala,,"3,568","3,032","6,600","1,604",18.9
                Nakayi ma,,"1,030","1,016","2,046",326,27
                Katoma,,"1,003","1,002","2,005",455,25.3
,,,,,,
Southern Divisio n,,"23,285","23,871","47,156","10,361",24.2
                Busaale,,"2,072","1,851","3,923","1,014",20.5
                Gayaza,,"1,991","1,975","3,966",896,22.2
                Kattabal anga,,"8,159","7,774","15,933","3,575",23.7
                Kiseken de,,"6,297","7,087","13,384","2,661",26.3
                Lwabag abo,,"2,330","2,389","4,719","1,208",25.7
                Kirungi,,"2,436","2,795","5,231","1,007",24.4
,,,,,,
,,,,,,
,,,,,,
Mukono District,,"289,757","307,047","596,804","144,160",29.7
Koome Island,,"10,534","8,244","18,778","6,779",23.3
                Bugomb e,,"1,183",965,"2,148",648,21.5
                Busang a,,"3,769","2,966","6,735","2,533",25.8
                Lwomol o,,"2,213","1,619","3,832","1,457",23.5
                Mubem be,,"3,369","2,694","6,063","2,141",20.8
,,,,,,
 Kyampisi Sub C ounty,,"22,153","22,921","45,074","10,438",29.4
                Bulijjo,,"3,312","3,379","6,691","1,437",32.4
                Ddundu,,"4,771","4,509","9,280","2,217",29.1
                Kabemb e,,"6,338","7,063","13,401","3,124",27.2
                Kyabak adde,,"4,685","5,131","9,816","2,283",31.2
                Ntonto,,"3,047","2,839","5,886","1,377",29
,,,,,,
Mpatta Sub Coun ty,,"8,934","8,211","17,145","4,296",25
                Kabang a,,"1,486","1,426","2,912",702,27.1
                Kiyanja,,"1,015",969,"1,984",472,25.2
                Mpatta,,"1,296","1,182","2,478",651,23.8
                Muband a,,"1,585","1,498","3,083",729,26.1
                Mugom ba,,"1,031",959,"1,990",459,27.5
                Nakalan da,,"1,140","1,037","2,177",564,27.5
                Ttaba,,"1,381","1,140","2,521",719,19.6
,,,,,,
Mpunge Sub Cou nty,,"7,107","6,812","13,919","3,614",25.8
                Lulagwe,,"1,430","1,427","2,857",844,27.8
                Mbazi,,"1,813","1,792","3,605",903,25.9
                Mpunge,,"2,350","2,199","4,549","1,087",25.9
                Ngomb ere,,"1,514","1,394","2,908",780,23.3
,,,,,,
Nakisunga Sub County,,"23,920","24,410","48,330","11,954",31.4
                Katente,,"2,171","2,238","4,409","1,012",30
                Kiyoola,,"3,090","2,949","6,039","1,437",32.7
                Kyabalo go,,"2,361","2,351","4,712","1,065",33.1
                Kyetum e,,"2,662","2,754","5,416","1,583",30.4
                Namayi ba,,"3,648","3,755","7,403","1,934",30.9
                Namuye nje,,"3,928","4,319","8,247","1,983",29.8
                Seeta N azigo,,"3,481","3,473","6,954","1,675",31.3
                Wankob a,,"2,579","2,571","5,150","1,265",34.6
,,,,,,
Nama Sub Count y,,"26,238","28,030","54,268","13,699",32.7
                Bulika,,"3,324","3,367","6,691","1,615",31.6
                Kasenge,,"5,526","5,441","10,967","2,813",32.2
                Katoogo,,"2,707","2,671","5,378","1,289",33.1
                Mpoma,,"4,615","4,907","9,522","2,344",32.7
                Namaw ojjolo,,"5,288","5,863","11,151","3,048",31.5
                Namubi ru,,"4,778","5,781","10,559","2,590",34.9
,,,,,,
Ntenjeru Sub Co unty,,"20,167","20,937","41,104","10,285",28.7
                Bugoye,,"1,307","1,215","2,522",654,25.1
                Bunakijj a,,"3,365","3,295","6,660","1,525",24.5
                Nsanja,,"5,858","6,512","12,370","3,179",30.7
                Ntanzi,,"6,253","6,584","12,837","3,335",29.1
                Ssaayi,,"2,014","1,941","3,955",879,31.6
                Terere,,"1,370","1,390","2,760",713,26.1
,,,,,,
,,"74,617","88,093","162,710","38,406",28.8
Central Division,,"31,122","38,549","69,671","16,964",31.8
                Ggulu,,"8,968","11,543","20,511","4,844",31
                Namumi ra Anthony,,"9,354","11,612","20,966","5,419",31.9
                Nsuube Kauga,,"6,368","7,251","13,619","3,072",30.5
                Ntaawo,,"6,432","8,143","14,575","3,629",33.8
,,,,,,
Goma Division,,"43,495","49,544","93,039","21,442",26.4
                Bukerer e,,"5,783","5,853","11,636","2,711",26.5
                Misindy e,,"9,014","9,958","18,972","4,388",26.5
                Nantab ulirirwa,,"10,236","12,005","22,241","4,993",24.1
                Nyenje,,"5,732","6,299","12,031","2,693",24.9
                Seeta,,"12,730","15,429","28,159","6,657",28.6
,,,,,,
Kasawo Sub Cou nty,,"17,685","18,242","35,927","8,268",33
                Kabimbi ri,,"4,150","4,243","8,393","1,889",35.4
                Kakuku ulu,,"2,448","2,364","4,812","1,041",30.2
                Kasana,,"2,495","2,454","4,949","1,068",34.1
                Kigogola,,"2,676","2,622","5,298","1,156",31.3
                Kitovu,,"2,833","3,341","6,174","1,528",32.1
                Namaliri,,"3,083","3,218","6,301","1,586",33.2
,,,,,,
Kimenyedde Sub  County,,"17,127","18,485","35,612","8,350",31.5
                Bukasa,,"2,932","2,966","5,898","1,357",31.1
                Kawong o,,"2,878","3,097","5,975","1,345",37.2
                Kiwafu,,"3,047","3,039","6,086","1,293",29.5
                Namalig a,,"5,574","6,523","12,097","3,108",31
                Nanga,,"2,696","2,860","5,556","1,247",29.2
,,,,,,
Nabbaale Sub C ounty,,"17,636","19,056","36,692","8,450",33.6
                Bamusu uta,,"3,203","3,510","6,713","1,448",32.9
                Makuku ba,,"2,624","2,557","5,181","1,218",31.2
                Nabalan ga,,"2,496","2,441","4,937","1,153",31.3
                Naggala ma,,"4,222","4,873","9,095","2,086",38.5
                Nakany onyi,,"5,091","5,675","10,766","2,545",32.2
,,,,,,
Nagojje Sub Cou nty,,"17,192","17,311","34,503","8,448",28.4
                Kyajja,,"1,543","1,475","3,018",805,24.8
                Nagojje,,"2,420","2,387","4,807","1,133",31
                Nakiban o,,"2,145","1,959","4,104",947,25.7
                Namag unga,,"3,392","3,899","7,291","1,841",32.1
                Namata ba,,"4,242","4,513","8,755","2,052",28
                Waggal a,,"3,450","3,078","6,528","1,670",26.3
,,,,,,
Ntunda Sub Cou nty,,"7,639","7,427","15,066","3,291",31.2
                Kateete,,905,795,"1,700",412,28.4
                Kyabaz aala,,"2,456","2,412","4,868","1,053",30.5
                Namayu ba,,"1,600","1,650","3,250",671,34.4
                Ntunda,,"2,678","2,570","5,248","1,155",30.9
,,,,,,
Seeta Namuganga Sub County,,"18,808","18,868","37,676","7,882",29.1
                Kayini,,"2,864","2,836","5,700","1,235",32.3
                Kitale,,"4,781","4,996","9,777","2,082",29.2
                Kituula,,"3,314","3,386","6,700","1,354",33.2
                Naman oga,,"3,990","3,783","7,773","1,600",27.5
                Namug anga,,"3,859","3,867","7,726","1,611",24.8
,,,,,,
,,,,,,
,,,,,,
Nakasongola Dis trict,,"93,323","88,472","181,795","36,610",23.3
Kakooge Sub Co unty,,"10,711","9,726","20,437","4,192",24.7
                Katuugo,,"2,552","2,648","5,200","1,173",26.9
                Kyabuta yika,,"1,350","1,225","2,575",582,24.7
                Kyambo go,,"2,999","2,558","5,557","1,105",24.1
                Kyanko nwa,,"1,574","1,419","2,993",601,22.5
                Kyeyind ula,,"1,944","1,631","3,575",645,25.1
                Bamusu uta,,292,245,537,86,15.1
,,,,,,
Kakooge Town C ouncil,,"4,426","4,550","8,976","2,023",28.7
                Kabaale,,"1,021",969,"1,990",395,24.3
                Central,,"1,208","1,249","2,457",611,28.8
                North,,"1,527","1,676","3,203",733,31.1
                Kibira,,670,656,"1,326",284,28.5
,,,,,,
Kalongo Sub Co unty,,"9,992","9,480","19,472","3,482",19.6
                Bamugo lodde,,"1,486","1,263","2,749",548,20.4
                Kamira mpango,,"2,107","2,142","4,249",740,20
                Kigejjo,,967,880,"1,847",306,15.7
                Kisuuma,,"1,179","1,235","2,414",402,18.7
                Kiswera-Maida,,"1,448","1,363","2,811",520,18.3
                Kiwambya,,905,773,"1,678",328,17.7
                Mayirikiti,,"1,900","1,824","3,724",638,23.2
,,,,,,
Kalungi Sub Cou nty,,"11,774","12,002","23,776","4,192",23.5
                Irima,,"2,124","2,231","4,355",763,20.2
                Kazwa ma,,"2,947","2,943","5,890","1,161",25.6
                Kisenyi,,"2,268","2,282","4,550",822,24.6
                Namun golo,,"1,714","1,814","3,528",564,19.9
                Wanzog i,,"2,721","2,732","5,453",882,24.9
,,,,,,
Lwabiyata Sub C ounty,,"7,804","7,806","15,610","2,982",21.5
                Kansiira,,"1,256","1,245","2,501",551,21.8
                Kikooge,,995,983,"1,978",412,23.1
                Nakayo nza,,"1,193","1,235","2,428",402,21.1
                Nalukon ge,,"2,962","2,856","5,818","1,153",22.5
                Namiika,,"1,398","1,487","2,885",464,17.5
,,,,,,
Lwampanga Sub  County,,"15,644","14,035","29,679","6,850",21.2
                Kisaalizi,,"2,250","2,104","4,354",967,23.2
                Kikoiro,,"2,682","2,463","5,145","1,389",23
                Kiwembi,,"2,389","2,414","4,803",850,19.6
                Lwamp anga,,"2,545","2,315","4,860","1,101",21.3
                Wajjala,,"3,205","2,363","5,568","1,449",17.6
                Zengeb e,,"2,573","2,376","4,949","1,094",22.7
,,,,,,
Migeera Town C ouncil,,"2,981","2,878","5,859","1,516",31.6
                Migeera  Central,,"1,045",936,"1,981",530,30.8
                Migeera  East,,"1,129","1,168","2,297",636,33.6
                Migeera  North,,420,392,812,191,30.4
                Migeera  West,,387,382,769,159,27.7
,,,,,,
Nabisweera Sub County,,"8,837","7,685","16,522","3,078",20
